class,prompt_id,prompt_text,iteration,filename,filepath,model,status,timestamp
MI,MI_08,Clinical ECG printout showing subacute MI pattern. Deep symmetric T wave inversions in anterior leads V1 through V4 with resolved ST elevation suggesting hours old infarction. Pathological Q waves present. Cardiology department ECG tracing.,5,nano_MI_MI_08_005.png,C:\Users\taimo\OneDrive\Documents 1\work\ecg-synthetic-research\data\rendered\imagen\MI\nano_MI_MI_08_005.png,gemini-3-pro-image,success,2026-05-31T02:57:10.784822
MI,MI_08,Clinical ECG printout showing subacute MI pattern. Deep symmetric T wave inversions in anterior leads V1 through V4 with resolved ST elevation suggesting hours old infarction. Pathological Q waves present. Cardiology department ECG tracing.,6,nano_MI_MI_08_006.png,C:\Users\taimo\OneDrive\Documents 1\work\ecg-synthetic-research\data\rendered\imagen\MI\nano_MI_MI_08_006.png,gemini-3-pro-image,success,2026-05-31T02:57:43.603419
MI,MI_08,Clinical ECG printout showing subacute MI pattern. Deep symmetric T wave inversions in anterior leads V1 through V4 with resolved ST elevation suggesting hours old infarction. Pathological Q waves present. Cardiology department ECG tracing.,7,nano_MI_MI_08_007.png,C:\Users\taimo\OneDrive\Documents 1\work\ecg-synthetic-research\data\rendered\imagen\MI\nano_MI_MI_08_007.png,gemini-3-pro-image,success,2026-05-31T02:59:22.150737
MI,MI_08,Clinical ECG printout showing subacute MI pattern. Deep symmetric T wave inversions in anterior leads V1 through V4 with resolved ST elevation suggesting hours old infarction. Pathological Q waves present. Cardiology department ECG tracing.,8,nano_MI_MI_08_008.png,C:\Users\taimo\OneDrive\Documents 1\work\ecg-synthetic-research\data\rendered\imagen\MI\nano_MI_MI_08_008.png,gemini-3-pro-image,success,2026-05-31T02:59:56.395793
MI,MI_08,Clinical ECG printout showing subacute MI pattern. Deep symmetric T wave inversions in anterior leads V1 through V4 with resolved ST elevation suggesting hours old infarction. Pathological Q waves present. Cardiology department ECG tracing.,9,nano_MI_MI_08_009.png,C:\Users\taimo\OneDrive\Documents 1\work\ecg-synthetic-research\data\rendered\imagen\MI\nano_MI_MI_08_009.png,gemini-3-pro-image,success,2026-05-31T03:00:30.165110
MI,MI_08,Clinical ECG printout showing subacute MI pattern. Deep symmetric T wave inversions in anterior leads V1 through V4 with resolved ST elevation suggesting hours old infarction. Pathological Q waves present. Cardiology department ECG tracing.,10,nano_MI_MI_08_010.png,C:\Users\taimo\OneDrive\Documents 1\work\ecg-synthetic-research\data\rendered\imagen\MI\nano_MI_MI_08_010.png,gemini-3-pro-image,success,2026-05-31T03:02:07.645018
MI,MI_08,Clinical ECG printout showing subacute MI pattern. Deep symmetric T wave inversions in anterior leads V1 through V4 with resolved ST elevation suggesting hours old infarction. Pathological Q waves present. Cardiology department ECG tracing.,11,nano_MI_MI_08_011.png,C:\Users\taimo\OneDrive\Documents 1\work\ecg-synthetic-research\data\rendered\imagen\MI\nano_MI_MI_08_011.png,gemini-3-pro-image,success,2026-05-31T03:02:35.268723
MI,MI_08,Clinical ECG printout showing subacute MI pattern. Deep symmetric T wave inversions in anterior leads V1 through V4 with resolved ST elevation suggesting hours old infarction. Pathological Q waves present. Cardiology department ECG tracing.,12,nano_MI_MI_08_012.png,C:\Users\taimo\OneDrive\Documents 1\work\ecg-synthetic-research\data\rendered\imagen\MI\nano_MI_MI_08_012.png,gemini-3-pro-image,success,2026-05-31T03:04:13.104604
MI,MI_08,Clinical ECG printout showing subacute MI pattern. Deep symmetric T wave inversions in anterior leads V1 through V4 with resolved ST elevation suggesting hours old infarction. Pathological Q waves present. Cardiology department ECG tracing.,13,nano_MI_MI_08_013.png,C:\Users\taimo\OneDrive\Documents 1\work\ecg-synthetic-research\data\rendered\imagen\MI\nano_MI_MI_08_013.png,gemini-3-pro-image,success,2026-05-31T03:04:42.143512
MI,MI_08,Clinical ECG printout showing subacute MI pattern. Deep symmetric T wave inversions in anterior leads V1 through V4 with resolved ST elevation suggesting hours old infarction. Pathological Q waves present. Cardiology department ECG tracing.,14,nano_MI_MI_08_014.png,C:\Users\taimo\OneDrive\Documents 1\work\ecg-synthetic-research\data\rendered\imagen\MI\nano_MI_MI_08_014.png,gemini-3-pro-image,success,2026-05-31T03:06:19.293135
MI,MI_08,Clinical ECG printout showing subacute MI pattern. Deep symmetric T wave inversions in anterior leads V1 through V4 with resolved ST elevation suggesting hours old infarction. Pathological Q waves present. Cardiology department ECG tracing.,15,nano_MI_MI_08_015.png,C:\Users\taimo\OneDrive\Documents 1\work\ecg-synthetic-research\data\rendered\imagen\MI\nano_MI_MI_08_015.png,gemini-3-pro-image,success,2026-05-31T03:06:47.636324
MI,MI_08,Clinical ECG printout showing subacute MI pattern. Deep symmetric T wave inversions in anterior leads V1 through V4 with resolved ST elevation suggesting hours old infarction. Pathological Q waves present. Cardiology department ECG tracing.,16,nano_MI_MI_08_016.png,C:\Users\taimo\OneDrive\Documents 1\work\ecg-synthetic-research\data\rendered\imagen\MI\nano_MI_MI_08_016.png,gemini-3-pro-image,success,2026-05-31T03:07:29.261138
MI,MI_08,Clinical ECG printout showing subacute MI pattern. Deep symmetric T wave inversions in anterior leads V1 through V4 with resolved ST elevation suggesting hours old infarction. Pathological Q waves present. Cardiology department ECG tracing.,17,nano_MI_MI_08_017.png,C:\Users\taimo\OneDrive\Documents 1\work\ecg-synthetic-research\data\rendered\imagen\MI\nano_MI_MI_08_017.png,gemini-3-pro-image,success,2026-05-31T03:09:04.700602
MI,MI_08,Clinical ECG printout showing subacute MI pattern. Deep symmetric T wave inversions in anterior leads V1 through V4 with resolved ST elevation suggesting hours old infarction. Pathological Q waves present. Cardiology department ECG tracing.,18,nano_MI_MI_08_018.png,C:\Users\taimo\OneDrive\Documents 1\work\ecg-synthetic-research\data\rendered\imagen\MI\nano_MI_MI_08_018.png,gemini-3-pro-image,success,2026-05-31T03:09:35.188241
MI,MI_08,Clinical ECG printout showing subacute MI pattern. Deep symmetric T wave inversions in anterior leads V1 through V4 with resolved ST elevation suggesting hours old infarction. Pathological Q waves present. Cardiology department ECG tracing.,19,nano_MI_MI_08_019.png,C:\Users\taimo\OneDrive\Documents 1\work\ecg-synthetic-research\data\rendered\imagen\MI\nano_MI_MI_08_019.png,gemini-3-pro-image,success,2026-05-31T03:11:11.004391
AFIB,AFIB_01,12-lead ECG showing atrial fibrillation. Complete absence of organized P waves replaced by chaotic fibrillatory baseline especially visible in V1 and inferior leads. Irregularly irregular QRS rhythm at ventricular rate of 110 bpm. Clinical ECG paper.,0,nano_AFIB_AFIB_01_000.png,C:\Users\taimo\OneDrive\Documents 1\work\ecg-synthetic-research\data\rendered\imagen\AFIB\nano_AFIB_AFIB_01_000.png,gemini-3-pro-image,success,2026-05-31T03:11:41.686454
AFIB,AFIB_01,12-lead ECG showing atrial fibrillation. Complete absence of organized P waves replaced by chaotic fibrillatory baseline especially visible in V1 and inferior leads. Irregularly irregular QRS rhythm at ventricular rate of 110 bpm. Clinical ECG paper.,1,nano_AFIB_AFIB_01_001.png,C:\Users\taimo\OneDrive\Documents 1\work\ecg-synthetic-research\data\rendered\imagen\AFIB\nano_AFIB_AFIB_01_001.png,gemini-3-pro-image,success,2026-05-31T03:13:16.765793
AFIB,AFIB_01,12-lead ECG showing atrial fibrillation. Complete absence of organized P waves replaced by chaotic fibrillatory baseline especially visible in V1 and inferior leads. Irregularly irregular QRS rhythm at ventricular rate of 110 bpm. Clinical ECG paper.,2,nano_AFIB_AFIB_01_002.png,C:\Users\taimo\OneDrive\Documents 1\work\ecg-synthetic-research\data\rendered\imagen\AFIB\nano_AFIB_AFIB_01_002.png,gemini-3-pro-image,success,2026-05-31T03:13:43.918510
AFIB,AFIB_01,12-lead ECG showing atrial fibrillation. Complete absence of organized P waves replaced by chaotic fibrillatory baseline especially visible in V1 and inferior leads. Irregularly irregular QRS rhythm at ventricular rate of 110 bpm. Clinical ECG paper.,3,nano_AFIB_AFIB_01_003.png,C:\Users\taimo\OneDrive\Documents 1\work\ecg-synthetic-research\data\rendered\imagen\AFIB\nano_AFIB_AFIB_01_003.png,gemini-3-pro-image,success,2026-05-31T03:15:19.993055
AFIB,AFIB_01,12-lead ECG showing atrial fibrillation. Complete absence of organized P waves replaced by chaotic fibrillatory baseline especially visible in V1 and inferior leads. Irregularly irregular QRS rhythm at ventricular rate of 110 bpm. Clinical ECG paper.,4,nano_AFIB_AFIB_01_004.png,C:\Users\taimo\OneDrive\Documents 1\work\ecg-synthetic-research\data\rendered\imagen\AFIB\nano_AFIB_AFIB_01_004.png,gemini-3-pro-image,success,2026-05-31T03:15:49.196896
AFIB,AFIB_01,12-lead ECG showing atrial fibrillation. Complete absence of organized P waves replaced by chaotic fibrillatory baseline especially visible in V1 and inferior leads. Irregularly irregular QRS rhythm at ventricular rate of 110 bpm. Clinical ECG paper.,5,nano_AFIB_AFIB_01_005.png,C:\Users\taimo\OneDrive\Documents 1\work\ecg-synthetic-research\data\rendered\imagen\AFIB\nano_AFIB_AFIB_01_005.png,gemini-3-pro-image,success,2026-05-31T03:16:26.728669
AFIB,AFIB_01,12-lead ECG showing atrial fibrillation. Complete absence of organized P waves replaced by chaotic fibrillatory baseline especially visible in V1 and inferior leads. Irregularly irregular QRS rhythm at ventricular rate of 110 bpm. Clinical ECG paper.,6,nano_AFIB_AFIB_01_006.png,C:\Users\taimo\OneDrive\Documents 1\work\ecg-synthetic-research\data\rendered\imagen\AFIB\nano_AFIB_AFIB_01_006.png,gemini-3-pro-image,success,2026-05-31T03:18:04.029669
AFIB,AFIB_01,12-lead ECG showing atrial fibrillation. Complete absence of organized P waves replaced by chaotic fibrillatory baseline especially visible in V1 and inferior leads. Irregularly irregular QRS rhythm at ventricular rate of 110 bpm. Clinical ECG paper.,7,nano_AFIB_AFIB_01_007.png,C:\Users\taimo\OneDrive\Documents 1\work\ecg-synthetic-research\data\rendered\imagen\AFIB\nano_AFIB_AFIB_01_007.png,gemini-3-pro-image,success,2026-05-31T03:18:33.857138
AFIB,AFIB_01,12-lead ECG showing atrial fibrillation. Complete absence of organized P waves replaced by chaotic fibrillatory baseline especially visible in V1 and inferior leads. Irregularly irregular QRS rhythm at ventricular rate of 110 bpm. Clinical ECG paper.,8,nano_AFIB_AFIB_01_008.png,C:\Users\taimo\OneDrive\Documents 1\work\ecg-synthetic-research\data\rendered\imagen\AFIB\nano_AFIB_AFIB_01_008.png,gemini-3-pro-image,success,2026-05-31T03:20:08.904038
AFIB,AFIB_01,12-lead ECG showing atrial fibrillation. Complete absence of organized P waves replaced by chaotic fibrillatory baseline especially visible in V1 and inferior leads. Irregularly irregular QRS rhythm at ventricular rate of 110 bpm. Clinical ECG paper.,9,nano_AFIB_AFIB_01_009.png,C:\Users\taimo\OneDrive\Documents 1\work\ecg-synthetic-research\data\rendered\imagen\AFIB\nano_AFIB_AFIB_01_009.png,gemini-3-pro-image,success,2026-05-31T03:20:50.318401
AFIB,AFIB_01,12-lead ECG showing atrial fibrillation. Complete absence of organized P waves replaced by chaotic fibrillatory baseline especially visible in V1 and inferior leads. Irregularly irregular QRS rhythm at ventricular rate of 110 bpm. Clinical ECG paper.,10,nano_AFIB_AFIB_01_010.png,C:\Users\taimo\OneDrive\Documents 1\work\ecg-synthetic-research\data\rendered\imagen\AFIB\nano_AFIB_AFIB_01_010.png,gemini-3-pro-image,success,2026-05-31T03:21:56.268576
AFIB,AFIB_01,12-lead ECG showing atrial fibrillation. Complete absence of organized P waves replaced by chaotic fibrillatory baseline especially visible in V1 and inferior leads. Irregularly irregular QRS rhythm at ventricular rate of 110 bpm. Clinical ECG paper.,11,nano_AFIB_AFIB_01_011.png,C:\Users\taimo\OneDrive\Documents 1\work\ecg-synthetic-research\data\rendered\imagen\AFIB\nano_AFIB_AFIB_01_011.png,gemini-3-pro-image,success,2026-05-31T03:22:43.608892
AFIB,AFIB_01,12-lead ECG showing atrial fibrillation. Complete absence of organized P waves replaced by chaotic fibrillatory baseline especially visible in V1 and inferior leads. Irregularly irregular QRS rhythm at ventricular rate of 110 bpm. Clinical ECG paper.,12,nano_AFIB_AFIB_01_012.png,C:\Users\taimo\OneDrive\Documents 1\work\ecg-synthetic-research\data\rendered\imagen\AFIB\nano_AFIB_AFIB_01_012.png,gemini-3-pro-image,success,2026-05-31T03:24:57.069960
AFIB,AFIB_01,12-lead ECG showing atrial fibrillation. Complete absence of organized P waves replaced by chaotic fibrillatory baseline especially visible in V1 and inferior leads. Irregularly irregular QRS rhythm at ventricular rate of 110 bpm. Clinical ECG paper.,13,nano_AFIB_AFIB_01_013.png,C:\Users\taimo\OneDrive\Documents 1\work\ecg-synthetic-research\data\rendered\imagen\AFIB\nano_AFIB_AFIB_01_013.png,gemini-3-pro-image,success,2026-05-31T03:25:30.637772
AFIB,AFIB_01,12-lead ECG showing atrial fibrillation. Complete absence of organized P waves replaced by chaotic fibrillatory baseline especially visible in V1 and inferior leads. Irregularly irregular QRS rhythm at ventricular rate of 110 bpm. Clinical ECG paper.,14,nano_AFIB_AFIB_01_014.png,C:\Users\taimo\OneDrive\Documents 1\work\ecg-synthetic-research\data\rendered\imagen\AFIB\nano_AFIB_AFIB_01_014.png,gemini-3-pro-image,success,2026-05-31T03:25:58.320792
AFIB,AFIB_01,12-lead ECG showing atrial fibrillation. Complete absence of organized P waves replaced by chaotic fibrillatory baseline especially visible in V1 and inferior leads. Irregularly irregular QRS rhythm at ventricular rate of 110 bpm. Clinical ECG paper.,15,nano_AFIB_AFIB_01_015.png,C:\Users\taimo\OneDrive\Documents 1\work\ecg-synthetic-research\data\rendered\imagen\AFIB\nano_AFIB_AFIB_01_015.png,gemini-3-pro-image,success,2026-05-31T03:26:32.508654
AFIB,AFIB_01,12-lead ECG showing atrial fibrillation. Complete absence of organized P waves replaced by chaotic fibrillatory baseline especially visible in V1 and inferior leads. Irregularly irregular QRS rhythm at ventricular rate of 110 bpm. Clinical ECG paper.,16,nano_AFIB_AFIB_01_016.png,C:\Users\taimo\OneDrive\Documents 1\work\ecg-synthetic-research\data\rendered\imagen\AFIB\nano_AFIB_AFIB_01_016.png,gemini-3-pro-image,success,2026-05-31T03:28:07.958980
AFIB,AFIB_01,12-lead ECG showing atrial fibrillation. Complete absence of organized P waves replaced by chaotic fibrillatory baseline especially visible in V1 and inferior leads. Irregularly irregular QRS rhythm at ventricular rate of 110 bpm. Clinical ECG paper.,17,nano_AFIB_AFIB_01_017.png,C:\Users\taimo\OneDrive\Documents 1\work\ecg-synthetic-research\data\rendered\imagen\AFIB\nano_AFIB_AFIB_01_017.png,gemini-3-pro-image,success,2026-05-31T03:28:38.434760
AFIB,AFIB_01,12-lead ECG showing atrial fibrillation. Complete absence of organized P waves replaced by chaotic fibrillatory baseline especially visible in V1 and inferior leads. Irregularly irregular QRS rhythm at ventricular rate of 110 bpm. Clinical ECG paper.,18,nano_AFIB_AFIB_01_018.png,C:\Users\taimo\OneDrive\Documents 1\work\ecg-synthetic-research\data\rendered\imagen\AFIB\nano_AFIB_AFIB_01_018.png,gemini-3-pro-image,success,2026-05-31T03:30:16.778810
AFIB,AFIB_01,12-lead ECG showing atrial fibrillation. Complete absence of organized P waves replaced by chaotic fibrillatory baseline especially visible in V1 and inferior leads. Irregularly irregular QRS rhythm at ventricular rate of 110 bpm. Clinical ECG paper.,19,nano_AFIB_AFIB_01_019.png,C:\Users\taimo\OneDrive\Documents 1\work\ecg-synthetic-research\data\rendered\imagen\AFIB\nano_AFIB_AFIB_01_019.png,gemini-3-pro-image,success,2026-05-31T03:30:45.169418
AFIB,AFIB_02,"Electrocardiogram demonstrating atrial fibrillation with rapid ventricular response. No discernible P waves, undulating fibrillatory baseline, variable RR intervals throughout all 12 leads. Rate approximately 130 bpm. Hospital ECG printout.",0,nano_AFIB_AFIB_02_000.png,C:\Users\taimo\OneDrive\Documents 1\work\ecg-synthetic-research\data\rendered\imagen\AFIB\nano_AFIB_AFIB_02_000.png,gemini-3-pro-image,success,2026-05-31T03:32:20.416307
AFIB,AFIB_02,"Electrocardiogram demonstrating atrial fibrillation with rapid ventricular response. No discernible P waves, undulating fibrillatory baseline, variable RR intervals throughout all 12 leads. Rate approximately 130 bpm. Hospital ECG printout.",1,nano_AFIB_AFIB_02_001.png,C:\Users\taimo\OneDrive\Documents 1\work\ecg-synthetic-research\data\rendered\imagen\AFIB\nano_AFIB_AFIB_02_001.png,gemini-3-pro-image,success,2026-05-31T03:32:49.698138
AFIB,AFIB_02,"Electrocardiogram demonstrating atrial fibrillation with rapid ventricular response. No discernible P waves, undulating fibrillatory baseline, variable RR intervals throughout all 12 leads. Rate approximately 130 bpm. Hospital ECG printout.",2,nano_AFIB_AFIB_02_002.png,C:\Users\taimo\OneDrive\Documents 1\work\ecg-synthetic-research\data\rendered\imagen\AFIB\nano_AFIB_AFIB_02_002.png,gemini-3-pro-image,success,2026-05-31T03:34:23.049619
AFIB,AFIB_02,"Electrocardiogram demonstrating atrial fibrillation with rapid ventricular response. No discernible P waves, undulating fibrillatory baseline, variable RR intervals throughout all 12 leads. Rate approximately 130 bpm. Hospital ECG printout.",3,nano_AFIB_AFIB_02_003.png,C:\Users\taimo\OneDrive\Documents 1\work\ecg-synthetic-research\data\rendered\imagen\AFIB\nano_AFIB_AFIB_02_003.png,gemini-3-pro-image,success,2026-05-31T03:34:53.000004
AFIB,AFIB_02,"Electrocardiogram demonstrating atrial fibrillation with rapid ventricular response. No discernible P waves, undulating fibrillatory baseline, variable RR intervals throughout all 12 leads. Rate approximately 130 bpm. Hospital ECG printout.",4,nano_AFIB_AFIB_02_004.png,C:\Users\taimo\OneDrive\Documents 1\work\ecg-synthetic-research\data\rendered\imagen\AFIB\nano_AFIB_AFIB_02_004.png,gemini-3-pro-image,success,2026-05-31T03:36:29.417019
AFIB,AFIB_02,"Electrocardiogram demonstrating atrial fibrillation with rapid ventricular response. No discernible P waves, undulating fibrillatory baseline, variable RR intervals throughout all 12 leads. Rate approximately 130 bpm. Hospital ECG printout.",5,nano_AFIB_AFIB_02_005.png,C:\Users\taimo\OneDrive\Documents 1\work\ecg-synthetic-research\data\rendered\imagen\AFIB\nano_AFIB_AFIB_02_005.png,gemini-3-pro-image,success,2026-05-31T03:36:56.985293
AFIB,AFIB_02,"Electrocardiogram demonstrating atrial fibrillation with rapid ventricular response. No discernible P waves, undulating fibrillatory baseline, variable RR intervals throughout all 12 leads. Rate approximately 130 bpm. Hospital ECG printout.",6,nano_AFIB_AFIB_02_006.png,C:\Users\taimo\OneDrive\Documents 1\work\ecg-synthetic-research\data\rendered\imagen\AFIB\nano_AFIB_AFIB_02_006.png,gemini-3-pro-image,success,2026-05-31T03:37:29.609289
AFIB,AFIB_02,"Electrocardiogram demonstrating atrial fibrillation with rapid ventricular response. No discernible P waves, undulating fibrillatory baseline, variable RR intervals throughout all 12 leads. Rate approximately 130 bpm. Hospital ECG printout.",7,nano_AFIB_AFIB_02_007.png,C:\Users\taimo\OneDrive\Documents 1\work\ecg-synthetic-research\data\rendered\imagen\AFIB\nano_AFIB_AFIB_02_007.png,gemini-3-pro-image,success,2026-05-31T03:39:07.474308
AFIB,AFIB_02,"Electrocardiogram demonstrating atrial fibrillation with rapid ventricular response. No discernible P waves, undulating fibrillatory baseline, variable RR intervals throughout all 12 leads. Rate approximately 130 bpm. Hospital ECG printout.",8,nano_AFIB_AFIB_02_008.png,C:\Users\taimo\OneDrive\Documents 1\work\ecg-synthetic-research\data\rendered\imagen\AFIB\nano_AFIB_AFIB_02_008.png,gemini-3-pro-image,success,2026-05-31T03:39:36.988864
AFIB,AFIB_02,"Electrocardiogram demonstrating atrial fibrillation with rapid ventricular response. No discernible P waves, undulating fibrillatory baseline, variable RR intervals throughout all 12 leads. Rate approximately 130 bpm. Hospital ECG printout.",9,nano_AFIB_AFIB_02_009.png,C:\Users\taimo\OneDrive\Documents 1\work\ecg-synthetic-research\data\rendered\imagen\AFIB\nano_AFIB_AFIB_02_009.png,gemini-3-pro-image,success,2026-05-31T03:41:15.814320
AFIB,AFIB_02,"Electrocardiogram demonstrating atrial fibrillation with rapid ventricular response. No discernible P waves, undulating fibrillatory baseline, variable RR intervals throughout all 12 leads. Rate approximately 130 bpm. Hospital ECG printout.",10,nano_AFIB_AFIB_02_010.png,C:\Users\taimo\OneDrive\Documents 1\work\ecg-synthetic-research\data\rendered\imagen\AFIB\nano_AFIB_AFIB_02_010.png,gemini-3-pro-image,success,2026-05-31T03:41:44.397172
AFIB,AFIB_02,"Electrocardiogram demonstrating atrial fibrillation with rapid ventricular response. No discernible P waves, undulating fibrillatory baseline, variable RR intervals throughout all 12 leads. Rate approximately 130 bpm. Hospital ECG printout.",11,nano_AFIB_AFIB_02_011.png,C:\Users\taimo\OneDrive\Documents 1\work\ecg-synthetic-research\data\rendered\imagen\AFIB\nano_AFIB_AFIB_02_011.png,gemini-3-pro-image,success,2026-05-31T03:43:20.505691
AFIB,AFIB_02,"Electrocardiogram demonstrating atrial fibrillation with rapid ventricular response. No discernible P waves, undulating fibrillatory baseline, variable RR intervals throughout all 12 leads. Rate approximately 130 bpm. Hospital ECG printout.",12,nano_AFIB_AFIB_02_012.png,C:\Users\taimo\OneDrive\Documents 1\work\ecg-synthetic-research\data\rendered\imagen\AFIB\nano_AFIB_AFIB_02_012.png,gemini-3-pro-image,success,2026-05-31T03:43:53.459873
AFIB,AFIB_02,"Electrocardiogram demonstrating atrial fibrillation with rapid ventricular response. No discernible P waves, undulating fibrillatory baseline, variable RR intervals throughout all 12 leads. Rate approximately 130 bpm. Hospital ECG printout.",13,nano_AFIB_AFIB_02_013.png,C:\Users\taimo\OneDrive\Documents 1\work\ecg-synthetic-research\data\rendered\imagen\AFIB\nano_AFIB_AFIB_02_013.png,gemini-3-pro-image,success,2026-05-31T03:45:28.543991
AFIB,AFIB_02,"Electrocardiogram demonstrating atrial fibrillation with rapid ventricular response. No discernible P waves, undulating fibrillatory baseline, variable RR intervals throughout all 12 leads. Rate approximately 130 bpm. Hospital ECG printout.",14,nano_AFIB_AFIB_02_014.png,C:\Users\taimo\OneDrive\Documents 1\work\ecg-synthetic-research\data\rendered\imagen\AFIB\nano_AFIB_AFIB_02_014.png,gemini-3-pro-image,success,2026-05-31T03:45:59.914591
AFIB,AFIB_02,"Electrocardiogram demonstrating atrial fibrillation with rapid ventricular response. No discernible P waves, undulating fibrillatory baseline, variable RR intervals throughout all 12 leads. Rate approximately 130 bpm. Hospital ECG printout.",15,nano_AFIB_AFIB_02_015.png,C:\Users\taimo\OneDrive\Documents 1\work\ecg-synthetic-research\data\rendered\imagen\AFIB\nano_AFIB_AFIB_02_015.png,gemini-3-pro-image,success,2026-05-31T03:46:34.038264
AFIB,AFIB_02,"Electrocardiogram demonstrating atrial fibrillation with rapid ventricular response. No discernible P waves, undulating fibrillatory baseline, variable RR intervals throughout all 12 leads. Rate approximately 130 bpm. Hospital ECG printout.",16,nano_AFIB_AFIB_02_016.png,C:\Users\taimo\OneDrive\Documents 1\work\ecg-synthetic-research\data\rendered\imagen\AFIB\nano_AFIB_AFIB_02_016.png,gemini-3-pro-image,success,2026-05-31T03:48:10.047815
AFIB,AFIB_02,"Electrocardiogram demonstrating atrial fibrillation with rapid ventricular response. No discernible P waves, undulating fibrillatory baseline, variable RR intervals throughout all 12 leads. Rate approximately 130 bpm. Hospital ECG printout.",17,nano_AFIB_AFIB_02_017.png,C:\Users\taimo\OneDrive\Documents 1\work\ecg-synthetic-research\data\rendered\imagen\AFIB\nano_AFIB_AFIB_02_017.png,gemini-3-pro-image,success,2026-05-31T03:48:38.852243
AFIB,AFIB_02,"Electrocardiogram demonstrating atrial fibrillation with rapid ventricular response. No discernible P waves, undulating fibrillatory baseline, variable RR intervals throughout all 12 leads. Rate approximately 130 bpm. Hospital ECG printout.",18,nano_AFIB_AFIB_02_018.png,C:\Users\taimo\OneDrive\Documents 1\work\ecg-synthetic-research\data\rendered\imagen\AFIB\nano_AFIB_AFIB_02_018.png,gemini-3-pro-image,success,2026-05-31T03:50:13.002021
AFIB,AFIB_02,"Electrocardiogram demonstrating atrial fibrillation with rapid ventricular response. No discernible P waves, undulating fibrillatory baseline, variable RR intervals throughout all 12 leads. Rate approximately 130 bpm. Hospital ECG printout.",19,nano_AFIB_AFIB_02_019.png,C:\Users\taimo\OneDrive\Documents 1\work\ecg-synthetic-research\data\rendered\imagen\AFIB\nano_AFIB_AFIB_02_019.png,gemini-3-pro-image,success,2026-05-31T03:50:42.291642
AFIB,AFIB_03,"12-lead ECG of controlled atrial fibrillation. Absent P waves, fine fibrillatory activity in baseline, completely irregular ventricular rhythm at rate 75 bpm. Narrow QRS complexes suggesting no aberrant conduction. Standard ECG recording.",0,nano_AFIB_AFIB_03_000.png,C:\Users\taimo\OneDrive\Documents 1\work\ecg-synthetic-research\data\rendered\imagen\AFIB\nano_AFIB_AFIB_03_000.png,gemini-3-pro-image,success,2026-05-31T03:52:16.161361
AFIB,AFIB_03,"12-lead ECG of controlled atrial fibrillation. Absent P waves, fine fibrillatory activity in baseline, completely irregular ventricular rhythm at rate 75 bpm. Narrow QRS complexes suggesting no aberrant conduction. Standard ECG recording.",1,nano_AFIB_AFIB_03_001.png,C:\Users\taimo\OneDrive\Documents 1\work\ecg-synthetic-research\data\rendered\imagen\AFIB\nano_AFIB_AFIB_03_001.png,gemini-3-pro-image,success,2026-05-31T03:52:53.634156
AFIB,AFIB_03,"12-lead ECG of controlled atrial fibrillation. Absent P waves, fine fibrillatory activity in baseline, completely irregular ventricular rhythm at rate 75 bpm. Narrow QRS complexes suggesting no aberrant conduction. Standard ECG recording.",2,nano_AFIB_AFIB_03_002.png,C:\Users\taimo\OneDrive\Documents 1\work\ecg-synthetic-research\data\rendered\imagen\AFIB\nano_AFIB_AFIB_03_002.png,gemini-3-pro-image,success,2026-05-31T03:54:29.638238
AFIB,AFIB_03,"12-lead ECG of controlled atrial fibrillation. Absent P waves, fine fibrillatory activity in baseline, completely irregular ventricular rhythm at rate 75 bpm. Narrow QRS complexes suggesting no aberrant conduction. Standard ECG recording.",3,nano_AFIB_AFIB_03_003.png,C:\Users\taimo\OneDrive\Documents 1\work\ecg-synthetic-research\data\rendered\imagen\AFIB\nano_AFIB_AFIB_03_003.png,gemini-3-pro-image,success,2026-05-31T03:54:57.906656
AFIB,AFIB_03,"12-lead ECG of controlled atrial fibrillation. Absent P waves, fine fibrillatory activity in baseline, completely irregular ventricular rhythm at rate 75 bpm. Narrow QRS complexes suggesting no aberrant conduction. Standard ECG recording.",4,nano_AFIB_AFIB_03_004.png,C:\Users\taimo\OneDrive\Documents 1\work\ecg-synthetic-research\data\rendered\imagen\AFIB\nano_AFIB_AFIB_03_004.png,gemini-3-pro-image,success,2026-05-31T03:55:36.648994
AFIB,AFIB_03,"12-lead ECG of controlled atrial fibrillation. Absent P waves, fine fibrillatory activity in baseline, completely irregular ventricular rhythm at rate 75 bpm. Narrow QRS complexes suggesting no aberrant conduction. Standard ECG recording.",5,nano_AFIB_AFIB_03_005.png,C:\Users\taimo\OneDrive\Documents 1\work\ecg-synthetic-research\data\rendered\imagen\AFIB\nano_AFIB_AFIB_03_005.png,gemini-3-pro-image,success,2026-05-31T03:57:11.381285
AFIB,AFIB_03,"12-lead ECG of controlled atrial fibrillation. Absent P waves, fine fibrillatory activity in baseline, completely irregular ventricular rhythm at rate 75 bpm. Narrow QRS complexes suggesting no aberrant conduction. Standard ECG recording.",6,nano_AFIB_AFIB_03_006.png,C:\Users\taimo\OneDrive\Documents 1\work\ecg-synthetic-research\data\rendered\imagen\AFIB\nano_AFIB_AFIB_03_006.png,gemini-3-pro-image,success,2026-05-31T03:57:41.936317
